hip_angle,knee_angle,hip_force_y,knee_force_y,hip_force_x,knee_force_x,hip_force_z,knee_force_z,hip_torque,knee_torque
-0.538012,20.0393,0.614825,-0.02977,0.324997,0.215152,1.45093,0.586838,-8.08457,5.13942
-0.535404,20.0396,0.69404,-0.0712996,0.344252,0.276715,1.48546,0.618906,-11.6486,8.10764
-0.52958,20.0755,0.664044,-0.0529105,0.341947,0.246532,1.48084,0.609293,-12.2591,6.25948
-0.521734,20.0666,0.574926,-0.0087981,0.316635,0.173022,1.44335,0.571864,-3.85983,3.06013
-0.509347,20.1794,0.533318,0.0162926,0.29436,0.1434,1.40584,0.54596,-1.79595,1.62179
-0.522441,20.225,0.551114,0.0125757,0.289692,0.158412,1.3922,0.542594,-6.90775,1.7879
-0.542695,20.1152,0.586118,-0.0124096,0.299892,0.188938,1.40722,0.55429,-1.4137,4.67305
-0.571416,20.1876,0.66093,-0.040513,0.318934,0.244371,1.44667,0.588445,-12.2698,6.31416
-0.613184,20.1732,0.679727,-0.0493695,0.32272,0.255038,1.47816,0.60554,-11.7908,7.01924
-0.638996,20.0904,0.63475,-0.0341498,0.318239,0.216223,1.48321,0.597158,-5.06748,5.99737
-0.658462,20.1441,0.576578,-0.00708301,0.321578,0.169689,1.46366,0.580413,-7.79464,2.86027
-0.679868,20.0659,0.476901,0.0262623,0.321421,0.103411,1.4263,0.547749,-0.890209,0.0895018
-0.555582,20.054,0.41153,0.0508116,0.325188,0.0677887,1.40194,0.529322,2.01478,-1.50946
-0.549362,20.0392,0.43662,0.0383006,0.332737,0.0943558,1.41367,0.541785,-1.24247,-0.583028
-0.536547,20.0908,0.507172,0.0103189,0.341444,0.148831,1.44673,0.571021,-5.24294,1.9413
-0.52266,20.0204,0.545924,-0.0178524,0.346148,0.185073,1.47017,0.589206,-4.60933,4.49609
-0.527756,20.0833,0.589936,-0.0466872,0.356504,0.220247,1.47153,0.602116,-11.5171,5.63241
-0.542769,20.095,0.608357,-0.0660212,0.357639,0.228585,1.45063,0.596973,-9.77458,6.69454
-0.64988,20.1033,0.585761,-0.0502214,0.343919,0.196729,1.42244,0.575799,-6.90538,5.50059
-0.648543,20.1196,0.52958,-0.00599149,0.325905,0.143075,1.40447,0.552077,-6.73028,2.12425
-0.564795,20.0762,0.488459,0.025074,0.313773,0.116587,1.41401,0.545979,0.717491,1.57258
-0.544144,20.1904,0.533145,0.0113376,0.317244,0.161562,1.45471,0.574887,-7.31412,2.71921
-0.514639,20.2336,0.590526,-0.0250818,0.323335,0.221273,1.49184,0.605306,-9.63857,5.60395
-0.489873,20.3081,0.613254,-0.0449517,0.331392,0.244883,1.49806,0.614767,-8.16892,7.29476
-0.476459,20.3155,0.581787,-0.0284138,0.327263,0.211498,1.47462,0.595916,-12.0188,4.55668
-0.528259,20.3154,0.508115,0.0129923,0.305896,0.145266,1.44127,0.557973,-1.08817,2.26294
-0.4169,20.3522,0.488696,0.0335129,0.288549,0.128299,1.4292,0.542249,-1.67817,0.870262
-0.399543,20.449,0.5326,0.0218776,0.289518,0.162267,1.444,0.555576,-5.52581,1.92858
-0.380639,20.3574,0.551203,0.00374269,0.292766,0.186496,1.4612,0.567117,-1.54228,3.86727
-0.354996,20.4312,0.561589,-0.00497265,0.302981,0.203473,1.46934,0.578487,-10.015,3.50415
-0.343882,20.3675,0.552082,-0.0213853,0.312848,0.207237,1.46099,0.578471,-6.42545,4.66055
-0.344003,20.4564,0.554624,-0.0300858,0.325929,0.213212,1.4509,0.580479,-6.71823,5.38852
-0.351204,20.4036,0.522674,-0.0152368,0.324194,0.181528,1.444,0.568221,-7.38257,3.64874
-0.458849,20.3187,0.470904,0.0215457,0.303983,0.129112,1.45195,0.552191,-1.54101,1.44258
-0.489565,20.2918,0.486112,0.0254993,0.301455,0.134931,1.47704,0.564475,-2.33312,1.62743
-0.407119,20.3451,0.546543,-0.00300412,0.323175,0.187253,1.49879,0.59441,-8.14156,3.83343
-0.411534,20.3219,0.548123,-0.0127748,0.339135,0.198961,1.49522,0.601441,-7.02104,4.7838
-0.415499,20.2283,0.486033,-0.000450333,0.341051,0.160793,1.46387,0.580819,-4.11347,3.40959
-0.471818,20.2996,0.441508,0.00928235,0.342875,0.129995,1.42716,0.562021,-6.81373,1.33948
-0.472139,20.2322,0.419453,0.00452913,0.345012,0.116643,1.40468,0.550838,-0.888638,1.7658
-0.454245,20.29,0.459201,-0.00726515,0.35283,0.141638,1.41423,0.563326,-5.4187,2.4818
-0.401324,20.2728,0.511179,-0.0127669,0.350664,0.16813,1.44475,0.58036,-7.55942,3.28762
-0.426945,20.2812,0.552926,-0.00607317,0.337626,0.181442,1.47715,0.593422,-6.26212,3.8081
-0.378711,20.3217,0.573103,-0.00745356,0.331636,0.193444,1.49284,0.600087,-8.60686,3.82555
-0.365539,20.3228,0.585097,-0.0241484,0.342209,0.208828,1.48119,0.599034,-8.31415,5.05319
-0.3231,20.329,0.584692,-0.0454254,0.362779,0.218226,1.4536,0.589754,-10.5876,5.58048
-0.311721,20.3312,0.573581,-0.0508316,0.373208,0.210492,1.43227,0.576965,-7.36728,6.2942
-0.270949,20.4148,0.540691,-0.0251925,0.364236,0.176616,1.43136,0.563542,-6.15985,4.77189
-0.261095,20.4441,0.488183,0.0175569,0.340599,0.123529,1.44618,0.55165,-2.00397,1.90791
-0.257945,20.4032,0.456847,0.0375608,0.321923,0.104899,1.46375,0.552278,1.49569,0.671536
-0.250641,20.4701,0.484694,0.0160696,0.322637,0.149713,1.47596,0.574154,-6.50133,1.91024
-0.220246,20.5245,0.511232,-0.019763,0.340363,0.194241,1.46265,0.586507,-6.69082,4.12357
-0.222307,20.5036,0.535943,-0.0378174,0.366686,0.203362,1.43116,0.582449,-9.22891,4.43499
-0.249598,20.5241,0.542849,-0.0311141,0.38902,0.175878,1.40853,0.56961,-8.7263,3.66357
-0.255469,20.5116,0.53079,-0.0149431,0.395761,0.145601,1.41477,0.562253,-2.29431,2.88605
-0.258566,20.5525,0.548742,-0.0111205,0.394466,0.157853,1.44623,0.574417,-6.87114,3.07351
-0.254527,20.5918,0.5831,-0.0233125,0.386382,0.19281,1.47528,0.589791,-6.68053,4.99282
-0.274707,20.6485,0.621903,-0.0375068,0.378403,0.222452,1.47827,0.599713,-8.81348,6.12665
-0.305451,20.696,0.628359,-0.0380227,0.373769,0.218351,1.44444,0.591341,-10.6214,5.75769
-0.299483,20.6868,0.576659,-0.0256808,0.369387,0.176847,1.39289,0.560955,-4.72253,4.15749
-0.308481,20.7156,0.531093,-0.0100147,0.364387,0.150088,1.37226,0.54268,-4.71842,2.70496
-0.309854,20.7266,0.516958,-0.00386331,0.355561,0.148401,1.39446,0.546232,-3.96247,2.38585
-0.334531,20.7552,0.531488,-0.000237476,0.345963,0.157613,1.4306,0.561237,-4.29555,2.46907
-0.343014,20.772,0.53213,0.00510933,0.342254,0.155738,1.44875,0.569663,-4.51183,2.17708
-0.322067,20.7762,0.507132,0.0105891,0.348403,0.139983,1.43645,0.563525,-3.31541,1.40513
-0.31509,20.8112,0.489213,0.00925429,0.36114,0.128715,1.4053,0.549783,-3.27415,1.09857
-0.294551,20.8422,0.508495,-0.0050408,0.372832,0.14286,1.38454,0.5447,-2.66528,2.15999
-0.286303,20.8957,0.560339,-0.0218536,0.377209,0.180485,1.39317,0.555598,-6.85675,3.79303
-0.273668,20.9256,0.602234,-0.0295679,0.371719,0.208146,1.41794,0.567583,-8.21109,5.1624
-0.266922,20.9584,0.634072,-0.0320907,0.367458,0.223478,1.44073,0.57835,-8.17517,5.93984
-0.258264,21.0036,0.664842,-0.035935,0.374094,0.234255,1.44858,0.588513,-10.5295,6.16462
-0.253982,21.0152,0.665825,-0.0379081,0.380259,0.225327,1.43057,0.58369,-8.68119,5.83607
-0.260061,21.0497,0.641224,-0.0336304,0.378805,0.204129,1.40154,0.56871,-7.67766,4.65791
-0.264618,21.0553,0.616634,-0.0280907,0.370248,0.190873,1.38738,0.557856,-7.5811,3.80421
-0.276335,21.063,0.608441,-0.0244939,0.358873,0.19422,1.3998,0.559066,-6.72467,3.95483
-0.271343,21.0638,0.617057,-0.0214938,0.349957,0.20909,1.4302,0.571372,-8.20456,4.5204
-0.272027,21.0527,0.626203,-0.0183018,0.347191,0.218426,1.45789,0.584137,-8.45655,4.81801
-0.284534,21.0341,0.611757,-0.0100907,0.348638,0.207662,1.46313,0.584935,-6.96414,4.34663
-0.319646,20.9978,0.566592,0.00241511,0.349349,0.174431,1.43604,0.566688,-5.5073,2.79015
-0.340912,20.9503,0.52187,0.00847355,0.352187,0.143083,1.39232,0.541759,-2.78555,1.61667
-0.378886,20.8952,0.534902,-0.00679303,0.363558,0.152678,1.37126,0.539546,-4.13942,2.42938
-0.421895,20.8581,0.597096,-0.0343929,0.378091,0.199103,1.38895,0.564289,-7.91712,4.89201
-0.435059,20.8076,0.632095,-0.0471223,0.382747,0.229174,1.42453,0.587684,-9.38454,6.47254
-0.456324,20.7638,0.609285,-0.0310514,0.372746,0.212618,1.44797,0.588342,-8.83735,5.45059
-0.529406,20.6829,0.54752,-0.00221895,0.356386,0.163886,1.4438,0.567116,-5.26103,2.99588
-0.570088,20.6297,0.502485,0.0138187,0.354903,0.127893,1.42389,0.548067,-3.09259,1.05999
-0.582977,20.5839,0.503976,0.0029659,0.369645,0.129233,1.40722,0.546361,-2.90213,1.40973
-0.651642,20.5526,0.553516,-0.0224793,0.385725,0.163735,1.40931,0.563714,-6.07249,3.20544
-0.690969,20.51,0.607835,-0.0411496,0.389765,0.201735,1.42774,0.583679,-8.75249,4.98144
-0.757968,20.4555,0.633355,-0.0388272,0.380242,0.218932,1.45044,0.593584,-8.35606,5.91103
-0.832099,20.3964,0.615447,-0.0176941,0.358593,0.204229,1.45767,0.585787,-7.98106,4.68925
-0.908243,20.3459,0.570684,0.0066383,0.332468,0.170982,1.44069,0.56438,-4.69004,3.00339
-0.978113,20.3274,0.549054,0.0111262,0.320769,0.156045,1.41757,0.551782,-3.4006,2.3406
-1.08322,20.2317,0.575022,-0.00804168,0.329268,0.169197,1.39897,0.555985,-5.63026,2.91602
-1.17549,20.1703,0.600595,-0.0267511,0.343148,0.183688,1.391,0.562995,-5.98329,3.94168
-1.2566,20.0863,0.608641,-0.0297509,0.344147,0.189331,1.40351,0.569846,-6.82398,4.21806
-1.34006,20.0044,0.605204,-0.0217591,0.334779,0.190426,1.43187,0.577459,-7.1553,4.22286
-1.41199,19.9169,0.60016,-0.0124773,0.325747,0.190424,1.45558,0.583431,-6.3311,4.31759
-1.49221,19.8568,0.595018,-0.00882667,0.325253,0.186267,1.45432,0.582433,-6.28183,4.16475
-1.58984,19.7795,0.590431,-0.0110034,0.331202,0.177172,1.42886,0.573792,-5.86882,3.80825
-1.64825,19.7015,0.586205,-0.0165461,0.338595,0.167618,1.40015,0.562638,-5.27858,3.41483
-1.75259,19.6204,0.591903,-0.021136,0.338732,0.165504,1.39118,0.558121,-5.11744,3.45334
-1.8382,19.5638,0.614983,-0.0239646,0.327756,0.178483,1.40824,0.565272,-6.02939,3.89276
-1.86675,19.5381,0.653441,-0.0257777,0.315054,0.205798,1.44,0.581369,-6.97652,5.0867
-1.97542,19.4398,0.680992,-0.0255647,0.304642,0.225445,1.46367,0.593084,-7.86572,5.95874
-2.04826,19.3872,0.660574,-0.01927,0.298036,0.21653,1.45618,0.586713,-7.42022,5.32237
-2.07573,19.3602,0.607439,-0.0121925,0.296433,0.186262,1.42111,0.565769,-5.04497,4.14894
-2.15378,19.2718,0.574467,-0.0140169,0.302507,0.163648,1.38932,0.552223,-5.42389,3.23992
-2.2646,19.1621,0.583342,-0.0241188,0.312411,0.162398,1.38319,0.554847,-4.14969,3.45901
-2.29961,19.1366,0.612132,-0.027759,0.316263,0.175796,1.40473,0.56953,-5.76917,4.28297
-2.31259,19.1119,0.619613,-0.0203049,0.310874,0.179641,1.43437,0.58146,-6.65648,4.27308
-2.29418,19.0773,0.603016,-0.0137099,0.303296,0.175468,1.45149,0.584776,-4.4328,3.95473
-2.28069,19.1041,0.593161,-0.0130054,0.305153,0.179528,1.44799,0.585763,-6.84486,3.92178
-2.27105,19.0868,0.565267,-0.0173987,0.313285,0.165578,1.42147,0.571592,-4.61075,3.42644
-2.26137,19.0787,0.546749,-0.0192075,0.324772,0.149857,1.39681,0.558012,-4.26648,2.72457
-2.24751,19.0781,0.549502,-0.0218177,0.32897,0.148569,1.39412,0.554689,-5.21021,2.7258
-2.22794,19.0968,0.563306,-0.0205719,0.325968,0.155481,1.4131,0.560895,-4.18729,3.01814
-2.21006,19.0966,0.571909,-0.0151367,0.322464,0.158914,1.43775,0.569582,-5.06152,2.75549
-2.20307,19.1049,0.571372,-0.0119011,0.321689,0.160305,1.45251,0.575517,-5.02903,2.80987
-2.21067,19.1287,0.577633,-0.0206288,0.323946,0.168404,1.44834,0.576931,-5.01311,3.40316
-2.20711,19.1798,0.596102,-0.0349432,0.32518,0.181633,1.42963,0.575101,-6.35997,4.2077
-2.20642,19.2296,0.604361,-0.0369839,0.316307,0.18456,1.4119,0.570048,-6.14035,4.63217
-2.18327,19.2995,0.590396,-0.0212543,0.301526,0.174807,1.41074,0.565721,-5.44808,3.93707
-2.1512,19.319,0.570523,0.00184079,0.290576,0.161625,1.4292,0.566188,-5.10926,3.02593
-2.11697,19.3433,0.558254,0.0179759,0.289506,0.15243,1.45346,0.569661,-4.01171,2.28033
-2.0687,19.4202,0.564665,0.0171713,0.300626,0.156003,1.4665,0.575489,-4.04207,2.52752
-2.02308,19.4663,0.580709,-0.00070457,0.321668,0.166521,1.46027,0.581087,-5.39278,3.23684
-1.98584,19.5362,0.595364,-0.0251329,0.344327,0.179766,1.43991,0.585079,-6.46197,4.07111
-1.93256,19.5827,0.600958,-0.0460652,0.35528,0.192574,1.41656,0.583046,-7.12483,5.26994
-1.84263,19.6715,0.595742,-0.0507418,0.350687,0.196253,1.40447,0.578049,-8.22162,5.14871
-1.83346,19.7085,0.57683,-0.0355352,0.334228,0.179513,1.40493,0.56572,-6.6702,4.09534
-1.77424,19.7562,0.563697,-0.0104947,0.321821,0.16052,1.41665,0.557876,-4.58887,3.05914
-1.65251,19.7938,0.555188,0.00491017,0.32088,0.151148,1.42692,0.555924,-4.11974,2.01921
-1.64949,19.8993,0.554613,0.00455947,0.32641,0.156739,1.42373,0.555869,-4.34981,2.15332
-1.54827,19.9573,0.565704,-0.0126636,0.333699,0.174626,1.4063,0.554937,-4.70087,3.44117
-1.52649,20.0791,0.598425,-0.0326738,0.336093,0.201121,1.39791,0.560632,-7.56595,4.3476
-1.48646,20.147,0.62789,-0.0377615,0.320028,0.217571,1.40983,0.566524,-7.95121,5.05986
-1.51501,20.2018,0.656874,-0.024804,0.294112,0.22482,1.44015,0.575429,-7.33982,5.28822
-1.5116,20.24,0.683682,-0.0115598,0.276606,0.225534,1.46557,0.58356,-7.9916,4.54673
-1.51517,20.2887,0.69377,-0.00552344,0.270373,0.222179,1.46813,0.582947,-6.56829,4.37221
-1.50181,20.2977,0.671745,-0.00691892,0.267694,0.213407,1.44735,0.571068,-6.30773,3.8093
-1.49645,20.3193,0.636623,-0.00828286,0.267212,0.200989,1.4167,0.554216,-5.70973,3.33219
-1.42174,20.3134,0.606898,-0.0061502,0.268115,0.185709,1.39417,0.539221,-4.95034,2.72823
-1.41028,20.3205,0.592149,0.00355788,0.267208,0.172365,1.39514,0.534432,-3.43471,2.16334
-1.3965,20.3112,0.572761,0.0167002,0.264899,0.158971,1.42156,0.542358,-2.991,1.75032
-1.38708,20.3296,0.554282,0.0246309,0.267265,0.155378,1.46059,0.563421,-3.992,1.53662
-1.365,20.2994,0.56221,0.0119331,0.280555,0.176267,1.48771,0.588831,-4.79353,3.07169
-1.33796,20.31,0.60024,-0.0127352,0.303625,0.214797,1.48793,0.609106,-9.26031,5.60024
-1.34593,20.3152,0.602523,-0.0298087,0.320548,0.222654,1.46188,0.604234,-9.68096,6.44333
-1.2709,20.3027,0.573386,-0.0286065,0.329246,0.201118,1.43538,0.586505,-8.20709,5.80648
-1.17803,20.3025,0.552414,-0.0212466,0.334092,0.185461,1.42967,0.576648,-7.85724,4.92568
-1.09262,20.2905,0.54929,-0.0176121,0.334737,0.188314,1.44514,0.580909,-7.53705,4.66988
-0.982651,20.2949,0.540141,-0.0154811,0.33529,0.195317,1.46578,0.589792,-7.95187,4.82433
-0.801594,20.3393,0.516931,-0.0104426,0.336005,0.189085,1.47191,0.590184,-7.19767,4.38373
-0.733377,20.3604,0.487649,0.000329006,0.333475,0.165009,1.45659,0.575825,-5.99695,3.16019
-0.612361,20.3806,0.466851,0.00868541,0.329173,0.141849,1.43079,0.555993,-4.49345,2.02739
-0.462877,20.3794,0.491141,0.00210567,0.324014,0.152434,1.4231,0.553828,-4.34612,2.39274
-0.369126,20.4876,0.547182,-0.0122773,0.322447,0.18996,1.44183,0.570446,-7.00596,3.9822
-0.256977,20.4458,0.588886,-0.0195652,0.322114,0.209476,1.46339,0.583002,-7.97535,4.84522
-0.138185,20.5079,0.588289,-0.0162713,0.328381,0.202648,1.4696,0.581553,-6.665,4.8008
-0.0233771,20.5381,0.574362,-0.0157483,0.337677,0.194445,1.46471,0.578912,-7.26917,4.42727
0.0520869,20.5684,0.543812,-0.0179044,0.350687,0.179463,1.45266,0.574903,-6.28505,3.75604
0.122142,20.5605,0.500821,-0.00887216,0.353143,0.14986,1.44035,0.567561,-4.74117,2.15124
0.235314,20.6449,0.469412,0.0109231,0.342663,0.124663,1.44515,0.562753,-3.78507,0.262045
0.340163,20.7044,0.492356,0.02044,0.328815,0.134793,1.47171,0.57042,-3.79232,0.653957
0.451229,20.7521,0.553203,0.00838831,0.3223,0.178971,1.50083,0.586329,-6.10329,3.02489
0.532316,20.782,0.604724,-0.012542,0.323263,0.224359,1.50781,0.598169,-8.76548,5.52402
0.651575,20.8381,0.598674,-0.0235069,0.333737,0.230374,1.47977,0.592694,-9.19983,6.22174
0.729554,20.857,0.532488,-0.016062,0.34962,0.187276,1.4276,0.56979,-7.60428,4.36135
0.815659,20.8471,0.448487,-0.0021152,0.367193,0.131659,1.38577,0.546408,-4.10912,1.93267
0.933786,20.8834,0.419988,7.75781e-05,0.380719,0.117862,1.38544,0.547376,-3.53847,1.42409
1.07487,20.9645,0.441549,-0.00920376,0.385364,0.145591,1.4253,0.57042,-6.57939,2.55132
1.21582,21.0026,0.467882,-0.0154292,0.38864,0.170531,1.46393,0.590168,-6.50284,3.55062
1.33997,21.0438,0.469361,-0.0120039,0.397048,0.168634,1.47428,0.593288,-8.05839,3.09211
1.52415,21.1137,0.449335,-0.00524266,0.402769,0.148987,1.46206,0.581979,-6.20495,2.24963
1.62149,21.1781,0.452241,-0.00921441,0.404098,0.138013,1.44234,0.569349,-4.16331,2.12663
1.71682,21.2664,0.489983,-0.0200117,0.40688,0.148791,1.43282,0.567822,-7.00048,3.12283
1.85436,21.3416,0.510378,-0.0277442,0.404048,0.163683,1.44175,0.570916,-6.06584,4.46318
1.96728,21.4743,0.522063,-0.0251745,0.394947,0.18578,1.46928,0.585664,-8.64029,5.31337
2.12998,21.6041,0.525589,-0.0182083,0.384467,0.198902,1.48887,0.596661,-9.90345,5.58251
2.23079,21.7446,0.524191,-0.0101783,0.384213,0.194418,1.48595,0.595844,-8.98963,4.70012
2.35934,21.8881,0.527168,-0.00956629,0.404806,0.17667,1.45685,0.586245,-9.05458,3.53014
2.43365,22.0148,0.53309,-0.0150165,0.438037,0.15582,1.41992,0.577044,-7.50734,2.8716
2.59655,22.1768,0.527881,-0.024945,0.473085,0.141051,1.39809,0.576897,-8.16922,2.11136
2.7587,22.3454,0.520683,-0.0346639,0.493858,0.146558,1.40789,0.591511,-8.05719,3.50449
2.95024,22.5525,0.518052,-0.0424381,0.498976,0.170136,1.4427,0.615403,-9.83299,4.88398
3.16117,22.7769,0.51032,-0.0441624,0.50721,0.19345,1.48315,0.63797,-15.6493,5.07617
3.44769,23.0031,0.466994,-0.0371919,0.532239,0.193305,1.51428,0.647102,-11.2206,6.35182
3.69666,23.2611,0.397938,-0.0215148,0.57121,0.157585,1.51966,0.639685,-11.6385,3.49915
3.98635,23.5929,0.293533,0.0159345,0.597169,0.0793324,1.48602,0.607857,-7.65071,-1.91437
4.30864,23.809,0.212196,0.0517876,0.592788,-0.00631475,1.43218,0.567963,3.52318,-7.06126
4.51077,24.2767,0.23748,0.0404487,0.586734,-0.040619,1.4175,0.572502,1.10949,-12.3436
4.86547,24.7502,0.249521,0.0176785,0.580655,-0.0451768,1.44878,0.600962,3.40113,-13.9024
5.23525,25.1614,0.243815,-0.00389875,0.58027,-0.0254048,1.50648,0.634452,1.31359,-12.2327
5.60433,25.4786,0.271816,-0.0359991,0.583996,0.0398956,1.56131,0.663629,-0.121315,-6.1235
5.94441,25.8105,0.383463,-0.0756395,0.595917,0.153906,1.58934,0.689278,-7.58528,4.76315
6.26274,26.0717,0.491708,-0.0858875,0.597678,0.23297,1.55435,0.671018,-9.08579,12.7446
6.56559,26.1964,0.566794,-0.0671935,0.592938,0.264685,1.47829,0.616905,-5.3439,16.1819
6.86601,26.3672,0.61192,-0.037472,0.580423,0.276897,1.42126,0.571256,-9.5014,16.3231
7.18688,26.7111,0.585518,-0.0232847,0.5519,0.256778,1.41308,0.546877,-4.52692,13.7574
7.48757,27.1618,0.548242,-0.0345305,0.559157,0.227114,1.43777,0.555314,-6.92064,11.531
7.80295,27.5291,0.521776,-0.0740457,0.627175,0.189176,1.45582,0.580102,-6.77698,8.32501
8.13861,27.9185,0.514104,-0.113658,0.724732,0.142103,1.433,0.598726,-6.56607,4.49524
8.4735,28.1788,0.52284,-0.130205,0.771784,0.109055,1.38684,0.602753,-4.48175,1.82479
8.92018,28.703,0.512472,-0.111885,0.715572,0.125753,1.36622,0.60055,-4.50976,1.76886
9.37788,29.0477,0.535174,-0.0822423,0.624758,0.208798,1.40448,0.607446,-12.4985,6.47136
9.85313,29.2736,0.534893,-0.0513419,0.550848,0.279784,1.46666,0.605561,-13.2994,10.4608
10.35,29.5896,0.494255,-0.0128033,0.503278,0.302513,1.51382,0.595811,-15.5116,12.5687
10.8411,29.8519,0.422433,0.00529374,0.496071,0.26436,1.50765,0.571551,-9.33373,11.5332
11.3005,30.1456,0.392896,-0.0136804,0.56214,0.213364,1.45989,0.555308,-5.35617,8.49458
11.7287,30.3057,0.44742,-0.077255,0.685695,0.195801,1.39605,0.552427,-6.49904,7.50831
12.1579,30.559,0.524923,-0.140246,0.792983,0.209723,1.35156,0.561024,-13.7766,6.70045
12.5687,30.7908,0.53309,-0.149852,0.817196,0.21778,1.36076,0.578195,-15.4558,5.82187
12.9827,30.9822,0.449662,-0.103924,0.758376,0.20349,1.40855,0.594088,-13.9215,5.64524
13.394,31.3797,0.346806,-0.053067,0.700718,0.186676,1.44985,0.604692,-14.8507,4.88992
13.7598,31.3689,0.34122,-0.0590506,0.72962,0.201156,1.45407,0.610562,-11.8886,6.2701
14.1206,31.5864,0.373521,-0.0819035,0.786209,0.225488,1.42011,0.613309,-20.6489,8.5792
14.5323,31.7525,0.336919,-0.0882742,0.79015,0.188357,1.34843,0.585927,-15.7173,5.96112
14.9237,31.9376,0.258223,-0.0631332,0.751964,0.133255,1.30424,0.560064,-8.55602,3.13436
15.2949,32.1409,0.22021,-0.0439883,0.725295,0.119159,1.31695,0.55916,-7.7624,2.38256
15.7203,32.3176,0.240301,-0.0457245,0.738214,0.138332,1.3564,0.579428,-7.80197,1.6122
16.1397,32.4954,0.248376,-0.047158,0.75325,0.141857,1.37889,0.589655,-8.31412,2.31776
16.4963,32.6801,0.232788,-0.0456992,0.749671,0.123905,1.36383,0.580388,-7.18811,1.37193
16.9082,32.8756,0.22606,-0.0458298,0.739384,0.113747,1.32276,0.561797,-7.43861,1.15101
17.295,33.0042,0.224707,-0.0419011,0.724161,0.121575,1.2829,0.542068,-4.10894,2.94822
17.6655,33.1351,0.225142,-0.0366537,0.716447,0.143381,1.26598,0.529885,-7.18373,3.86974
18.1182,33.2473,0.226773,-0.0289531,0.710233,0.164823,1.27704,0.52475,-7.50533,4.66396
18.3934,33.3035,0.235634,-0.0175164,0.688317,0.172226,1.3074,0.526049,-5.61015,3.9255
18.6846,33.3886,0.228718,-0.00403911,0.672852,0.158827,1.32878,0.529426,-6.40605,2.89559
18.936,33.412,0.202841,0.0018327,0.680037,0.128731,1.31895,0.529237,-1.62015,0.233029
19.1686,33.403,0.206173,-0.00930182,0.710974,0.116965,1.28595,0.528363,-1.0068,0.0363152
19.3736,33.3915,0.233527,-0.0319297,0.746859,0.127668,1.25603,0.529752,-5.57716,1.10332
19.5577,33.3038,0.24485,-0.0445009,0.759542,0.138514,1.24813,0.531498,-7.20035,0.911203
19.7533,33.1465,0.204024,-0.0248479,0.713383,0.146885,1.27999,0.537616,-8.32664,2.3451
19.9397,33.2287,0.103637,0.0204747,0.62994,0.130779,1.32744,0.54132,-7.88232,1.16311
20.0225,33.0179,0.0478458,0.0482672,0.613331,0.102384,1.3445,0.53986,-1.84387,-0.0308036
20.0932,32.7098,0.0708297,0.0354222,0.673796,0.0865707,1.30727,0.531445,1.17932,-0.794646
20.1842,32.4629,0.147085,-0.00361219,0.742093,0.101719,1.24751,0.524477,-3.20715,-0.449937
20.2447,32.2416,0.209307,-0.0364504,0.770215,0.124217,1.20829,0.519741,-5.18383,1.36262
20.251,32.0137,0.242483,-0.0476442,0.763504,0.141089,1.21484,0.524086,-9.55719,2.09458
20.2346,31.7535,0.247585,-0.0411783,0.74145,0.152422,1.26119,0.539327,-11.3044,3.29944
20.2163,31.5023,0.240404,-0.0302146,0.730839,0.160031,1.31198,0.559461,-12.0501,3.29328
20.1918,31.1752,0.246893,-0.0285415,0.746223,0.162647,1.33249,0.571843,-11.7677,3.02465
20.1327,30.8261,0.247111,-0.026081,0.758053,0.153641,1.32301,0.569553,-8.99753,3.20546
20.0814,30.5771,0.22279,-0.0110492,0.735757,0.137818,1.30217,0.554281,-8.93004,1.42821
19.9715,30.2255,0.201955,0.0122453,0.69745,0.123051,1.29139,0.537109,-4.54974,1.71491
19.8483,29.8823,0.202613,0.0141882,0.697633,0.120382,1.29882,0.536395,-4.59078,1.60408
19.7267,29.5808,0.214531,-0.000679097,0.720147,0.137089,1.32887,0.553958,-7.74362,2.47078
19.622,29.2813,0.233244,-0.0150625,0.732722,0.165721,1.37045,0.576878,-9.25161,4.89534
19.4927,28.9598,0.265731,-0.0226178,0.737797,0.187512,1.39659,0.590899,-13.1498,5.66309
